host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
43689856,Marcelo,Freguesia (Jacarepaguá),Entire home/apt,699,3,0,1,363
31368876,Leandro,Freguesia (Jacarepaguá),Entire home/apt,252,3,0,1,178
4000108,Patricia,Leme,Entire home/apt,349,5,17,3,364
72518489,Everton,Praça Seca,Entire home/apt,252,3,0,1,362
6262194,Deborah,Tanque,Entire home/apt,1198,1,1,1,364
6005222,Ana Lúcia,Madureira,Entire home/apt,150,1,1,6,362
15930294,Renata,Laranjeiras,Private room,300,1,0,1,0
25113279,Julia,Flamengo,Private room,199,5,0,1,0
13746425,Rafael,Copacabana,Entire home/apt,135,4,35,2,0
23703746,Gloria,Leme,Entire home/apt,849,4,3,1,0
16085177,Frederico,Tijuca,Private room,500,1,0,3,0
16678058,Monica,Copacabana,Private room,699,1,0,1,0
23339905,Iracema,Copacabana,Entire home/apt,1998,1,0,1,0
27606640,Tony E Celo,Catete,Entire home/apt,252,4,0,1,0
21403366,Cristina,Jacarepaguá,Entire home/apt,180,2,29,1,0
24855936,Wagner,Leblon,Entire home/apt,511,3,0,1,0
21424301,Gerson,Copacabana,Entire home/apt,177,3,7,1,0
24728369,Taina,Botafogo,Entire home/apt,162,1,0,1,0
16823587,Andre,Vila Isabel,Private room,150,7,0,1,0
12460295,Luana,Centro,Entire home/apt,699,1,0,1,0
4704329,Lusilene,Leme,Entire home/apt,131,4,6,2,0
35222545,Rubens,Jacarepaguá,Entire home/apt,950,15,0,2,0
25239795,Tiago,Tijuca,Entire home/apt,90,1,0,3,0
48024348,Tainá,Centro,Entire home/apt,150,2,1,1,0
17574962,Sales,Centro,Shared room,120,1,0,2,0
39542029,Valéria,Jacarepaguá,Entire home/apt,999,20,0,1,0
50929804,Rosangela,Copacabana,Entire home/apt,207,5,1,1,0
1405996,David,Jardim Botânico,Entire home/apt,3752,2,0,1,0
64211010,Eduardo,Barra da Tijuca,Private room,376,3,0,1,363
18114474,Alexandre,Jacarepaguá,Entire home/apt,169,3,4,1,87
16064460,Rômulo,Barra da Tijuca,Entire home/apt,349,1,2,4,179
108655987,Daniela,Barra da Tijuca,Entire home/apt,180,2,7,1,30
7300035,Felipe,Humaitá,Private room,90,1,8,1,178
1122037,Alexandre,Barra da Tijuca,Entire home/apt,819,3,0,1,348
71702382,Mara Mendes Brito,Santa Teresa,Entire home/apt,548,30,0,1,89
162283653,Vanessa,Santa Teresa,Entire home/apt,131,1,2,1,364
43636199,Raquel,Centro,Entire home/apt,331,2,1,1,179
9699300,Elisa,Santa Teresa,Private room,75,2,2,3,355
10904277,Edson,Barra da Tijuca,Entire home/apt,180,2,61,2,166
65484530,Luciana,Centro,Entire home/apt,192,2,17,2,20
2558407,Valmon,Centro,Entire home/apt,150,2,1,1,365
80064643,Max,Jacarepaguá,Entire home/apt,1499,7,0,1,362
115679759,Carla,Barra da Tijuca,Private room,300,12,0,1,365
133584808,Orlando,Barra da Tijuca,Entire home/apt,240,3,19,1,249
14978408,Gilberto,Tijuca,Entire home/apt,184,7,0,1,173
109877262,Luna,Tijuca,Private room,49,1,0,1,180
49802174,Patricia Vieira,Jardim Botânico,Entire home/apt,1198,1,0,2,363
75938508,Sonia,Botafogo,Entire home/apt,270,1,3,1,73
11599160,Flavio,Lagoa,Entire home/apt,13146,7,0,1,365
11671430,Cristina,Jacarepaguá,Entire home/apt,131,5,4,12,176
29644241,Andre,Barra da Tijuca,Entire home/apt,94,2,17,2,354
66928107,Monica,Jacarepaguá,Entire home/apt,469,4,0,3,365
87169674,Rodrigo,Jacarepaguá,Entire home/apt,939,5,0,1,362
90212180,Márcia,Tijuca,Private room,79,1,2,3,365
88058083,Tarcisio,Jacarepaguá,Entire home/apt,300,1,0,5,365
76833738,Angela,Barra da Tijuca,Entire home/apt,699,7,1,1,331
74764048,Mônica,Barra da Tijuca,Entire home/apt,154,1,27,1,0
73867196,Maria,Recreio dos Bandeirantes,Entire home/apt,485,2,0,1,365
76236720,Norival,Recreio dos Bandeirantes,Entire home/apt,1348,2,0,2,365
10361971,Rebecca,Jacarepaguá,Entire home/apt,180,1,1,1,284
183950325,Fernanda,Jacarepaguá,Entire home/apt,252,2,5,8,171
59036903,Roberto,Recreio dos Bandeirantes,Entire home/apt,1799,1,0,1,365
43437662,Olavo,Jacarepaguá,Entire home/apt,1198,22,0,1,364
1221463,Maria,Barra da Tijuca,Entire home/apt,349,4,0,1,358
10812304,Aniela,Jacarepaguá,Entire home/apt,139,3,1,6,0
12952663,Carlos,Barra da Tijuca,Entire home/apt,357,3,2,1,365
115509291,Solange,Barra da Tijuca,Entire home/apt,398,1,1,2,365
23219511,Luiz Eduardo,Barra da Tijuca,Entire home/apt,398,3,18,1,268
14054552,Vanessa,Barra da Tijuca,Entire home/apt,1300,1,0,2,365
26416585,Jessica,Barra da Tijuca,Private room,86,1,5,1,364
2311421,Mario,Lagoa,Private room,349,1,5,1,365
24456799,Renan,Barra da Tijuca,Entire home/apt,999,3,0,1,362
65808044,Rodrigo,Barra da Tijuca,Entire home/apt,1082,15,0,1,363
10504826,Lis,Jacarepaguá,Entire home/apt,101,2,10,1,331
88283695,Anderson,Praça Seca,Entire home/apt,563,2,0,1,364
210220074,Thais,Campo Grande,Entire home/apt,158,7,0,1,90
20059815,Reginalda,Barra da Tijuca,Entire home/apt,601,5,0,3,365
86578534,Sergio,Barra da Tijuca,Entire home/apt,398,1,2,1,365
106179743,Fatima,Barra da Tijuca,Private room,139,1,19,1,335
86847019,Flavio,Taquara,Private room,500,3,0,1,365
216944105,Nilson,Realengo,Private room,94,1,0,1,365
83024695,Regina,Jardim Guanabara,Private room,263,1,0,1,365
5000563,John,Cosmos,Private room,563,1,0,1,365
12061033,Carlys,Barra da Tijuca,Entire home/apt,300,2,13,3,313
22331514,Lilian,Barra da Tijuca,Entire home/apt,225,2,4,1,166
53666702,Thiago,Freguesia (Ilha),Entire home/apt,488,5,0,2,364
80807799,Juliana,Taquara,Entire home/apt,488,7,0,1,88
83153055,Ana Beatriz,Tauá,Entire home/apt,41,1,9,1,89
65356133,Cintia,Barra de Guaratiba,Private room,180,1,0,5,365
71290441,Monica,Pitangueiras,Private room,109,1,2,1,365
72145390,Fernanda,Jardim Guanabara,Private room,90,1,0,1,83
2166196,Aloizio,Campo Grande,Private room,195,1,0,1,365
76207731,Marcelo,Guaratiba,Private room,150,2,0,2,365
11245925,Hugo,Jardim Botânico,Entire home/apt,259,2,10,4,0
82818129,João,Tijuca,Private room,199,2,0,2,179
58682206,Maria,Jardim Botânico,Entire home/apt,188,3,6,1,165
13089216,Theresinha,Tijuca,Private room,192,3,8,1,365
83081653,Matt,Tijuca,Private room,113,1,0,1,89
11970350,Carlos,Cosme Velho,Private room,199,2,2,11,365
69711675,Luciana,Botafogo,Private room,98,1,0,2,77
13035108,Roberta,Gávea,Entire home/apt,601,1,1,1,365
9818308,Gabriela,Laranjeiras,Private room,60,1,1,1,253
53445054,Sandra,Tijuca,Private room,376,1,0,1,365
141038466,Daniel,Cosme Velho,Private room,398,3,0,3,89
15831497,Marcos Antonio,Barra da Tijuca,Entire home/apt,199,3,2,6,363
67496489,Lucia,Camorim,Entire home/apt,398,2,1,1,364
42713693,Gian Carlo,Recreio dos Bandeirantes,Entire home/apt,485,4,2,1,363
13755951,Pedro,Recreio dos Bandeirantes,Entire home/apt,699,3,0,1,180
88351064,Paulo,Recreio dos Bandeirantes,Entire home/apt,815,30,0,1,364
115076015,Jocimar,Camorim,Entire home/apt,195,2,0,1,194
199817706,Adm,Camorim,Private room,120,2,3,9,353
37915278,Helio,Recreio dos Bandeirantes,Entire home/apt,1014,7,0,1,358
165016103,Ocaout,Gávea,Shared room,41,2,0,1,365
33433112,Caroline,Barra da Tijuca,Entire home/apt,1100,1,1,1,364
102208348,Luiza,Barra da Tijuca,Private room,94,3,0,2,365
72069593,Cris,Barra da Tijuca,Entire home/apt,192,6,1,1,365
51042513,Rick,Barra da Tijuca,Private room,451,4,0,2,363
21853137,Renata,Ipanema,Entire home/apt,826,20,0,1,363
15803813,Jorge William,Tijuca,Entire home/apt,548,1,0,1,365
57105386,Raquel,Curicica,Entire home/apt,563,1,0,1,365
86046978,Julio,Vidigal,Private room,109,2,1,1,279
9644101,Paulo,São Conrado,Private room,120,3,3,6,8
24296253,Paulo And Ana,Leblon,Private room,180,2,28,2,363
36445988,Claudia,Leblon,Private room,252,3,1,2,364
83827830,Hugo,Vargem Pequena,Private room,68,4,0,1,179
155649075,Anunciada,Joá,Private room,120,1,0,1,82
2798156,Ana,Recreio dos Bandeirantes,Entire home/apt,300,7,0,1,334
26922576,Maria Jose,Vargem Pequena,Entire home/apt,139,2,0,2,179
45894898,Marcia,Vargem Grande,Private room,120,1,0,4,365
76951581,Regina,Barra da Tijuca,Entire home/apt,2246,15,0,1,89
14165692,Michele,Freguesia (Jacarepaguá),Entire home/apt,548,2,1,1,363
81650945,Erika,Taquara,Entire home/apt,601,7,0,1,363
41659968,Anna Gabrielle,Vargem Grande,Entire home/apt,109,2,12,1,147
169061270,Renato,Barra de Guaratiba,Private room,49,30,0,1,365
2651593,Mariana,Jardim Guanabara,Entire home/apt,1202,7,0,2,365
84961714,Thais,Portuguesa,Entire home/apt,349,3,0,1,364
58108496,Carlos Henrique,Barra da Tijuca,Entire home/apt,240,1,17,3,245
77245721,Ivane,Santíssimo,Shared room,601,1,0,1,364
74691055,Regina,Bancários,Private room,101,2,0,1,364
708485,Lucia Carmen,Praia da Bandeira,Private room,263,2,2,3,365
120443378,Neusa,Paquetá,Private room,199,1,4,1,34
179450741,Andressa,Santíssimo,Private room,210,1,1,1,365
48248701,Miguel,Campo Grande,Private room,120,1,1,4,358
106441406,Fernanda,Padre Miguel,Private room,120,1,0,2,90
48248701,Miguel,Campo Grande,Private room,120,1,3,4,347
179025820,Bruno,Bangu,Private room,101,1,0,1,90
189982340,Patricia,Bangu,Private room,184,1,0,1,86
14157955,Rafael,Copacabana,Entire home/apt,199,3,65,1,0
50146857,Francesco,Centro,Entire home/apt,620,4,0,1,0
51301794,Helena,Vargem Pequena,Private room,563,1,1,2,0
54319746,Karine,Santa Teresa,Private room,376,1,0,2,0
56613201,Margareth,Copacabana,Entire home/apt,300,2,0,1,0
14981260,Ilan And Hannah,Tijuca,Entire home/apt,376,2,0,1,0
55690849,Kelvin,Centro,Entire home/apt,800,5,0,2,0
56077697,Pietra,Ipanema,Entire home/apt,462,2,8,2,0
23667548,Tadeu,Ipanema,Entire home/apt,428,2,0,2,0
56511721,Claudine,Barra da Tijuca,Entire home/apt,1300,3,1,2,0
58607006,Eduardo,Jacarepaguá,Entire home/apt,1499,15,1,1,0
56395621,Claudia,Barra da Tijuca,Entire home/apt,1127,20,0,1,0
10126123,Ernesto,Flamengo,Private room,139,1,0,1,0
56521847,Tiago,São Conrado,Entire home/apt,3005,7,0,1,0
13260998,Julio,Recreio dos Bandeirantes,Entire home/apt,601,3,0,1,0
55455312,Fernando,Copacabana,Entire home/apt,620,6,0,1,0
60586915,Alexandre,Recreio dos Bandeirantes,Entire home/apt,3380,1,0,1,0
27607234,Eva,Tijuca,Entire home/apt,398,1,0,2,0
58568882,Sarah,Barra da Tijuca,Entire home/apt,2351,14,0,1,0
59804518,Andreia,Recreio dos Bandeirantes,Entire home/apt,830,15,0,1,0
62170756,Manoel Vicente,Recreio dos Bandeirantes,Entire home/apt,282,2,0,1,0
60800587,Guilherme,Recreio dos Bandeirantes,Entire home/apt,901,2,0,1,0
61446465,Renata E Thiago,Glória,Entire home/apt,398,4,0,1,0
31111306,Nelson,Botafogo,Entire home/apt,180,10,0,2,0
63898752,Patricia,Leblon,Entire home/apt,1499,20,0,1,0
62677145,Ana Cecília,Barra da Tijuca,Private room,315,1,2,1,0
24111353,Anna,Copacabana,Entire home/apt,500,10,0,2,0
76175299,Nathália,Copacabana,Entire home/apt,819,4,0,1,0
64448938,Mauricio,Jacarepaguá,Entire home/apt,36838,1,0,1,0
11424163,Rory,Botafogo,Entire home/apt,252,1,0,1,0
37273996,Rafael,Ipanema,Private room,94,1,1,2,0
34255705,Soline,Ipanema,Private room,327,2,2,1,0
69567705,Neide,Jacarepaguá,Entire home/apt,3001,15,0,1,0
28688889,Manoella,Jacarepaguá,Entire home/apt,563,15,0,2,0
75763812,Luiz Eduardo,Copacabana,Entire home/apt,1127,10,0,1,0
50571091,Miguel,Glória,Private room,150,1,1,3,0
73557723,Juliana,Anil,Entire home/apt,300,7,0,1,0
75050986,Karen,Recreio dos Bandeirantes,Entire home/apt,1878,10,0,1,0
75131899,Nelson,Leme,Entire home/apt,3500,7,0,2,0
12940267,Pedro,Botafogo,Entire home/apt,199,2,2,1,0
77575400,Anna,Recreio dos Bandeirantes,Shared room,1251,4,0,1,0
59061670,Jairo,Ipanema,Entire home/apt,139,3,32,4,0
3762734,Nino,Copacabana,Entire home/apt,451,6,0,1,0
83513532,Arlete,Copacabana,Shared room,398,2,0,1,0
16723564,Guilherme,Jacarepaguá,Entire home/apt,999,15,0,1,0
79292605,Alexandra,Barra da Tijuca,Entire home/apt,1198,5,1,1,0
61217033,Paola,Jacarepaguá,Entire home/apt,150,3,0,1,0
71529116,Karolina,Botafogo,Private room,222,2,2,1,0
10387341,Ana,Laranjeiras,Private room,218,12,0,2,0
3676741,Flavio,Ipanema,Entire home/apt,289,2,11,1,0
81687414,Monica,Barra da Tijuca,Entire home/apt,1300,1,0,2,0
76536230,Gabi,Barra da Tijuca,Entire home/apt,977,10,0,1,0
83349302,Dyrceu,Barra da Tijuca,Private room,353,6,0,1,0
83396641,Anna,Tijuca,Private room,349,5,0,1,0
82105024,Noara,Leblon,Entire home/apt,1315,7,0,1,0
33610990,Mariana,Santa Teresa,Entire home/apt,349,1,0,1,0
83558538,Gloria Maria,Barra da Tijuca,Entire home/apt,319,2,0,1,0
83175970,Felipe,Botafogo,Entire home/apt,601,1,0,1,0
9377267,Toni,Ipanema,Entire home/apt,237,2,15,1,0
958741,Guilherme,Leme,Entire home/apt,601,5,0,1,0
83046091,Luiz Carlos,Vila Isabel,Entire home/apt,199,1,0,1,0
82927742,André,Barra da Tijuca,Entire home/apt,1401,9,0,2,0
84837130,Ivanir,Copacabana,Entire home/apt,398,1,0,1,0
176102077,Samanta,Leme,Private room,139,1,18,2,17
6785488,Paul,Ipanema,Entire home/apt,1100,5,5,20,363
32223534,Harry,Copacabana,Entire home/apt,101,2,59,11,300
145790641,Clara,Leme,Entire home/apt,199,1,34,1,124
17934859,Victor,Barra da Tijuca,Entire home/apt,507,2,36,2,0
86734615,Paulo,Recreio dos Bandeirantes,Entire home/apt,2501,15,0,1,0
82921843,Nathassia,Botafogo,Entire home/apt,849,1,0,1,0
86308631,Cristiane,Leblon,Private room,300,3,3,1,0
85112535,Larry,Freguesia (Jacarepaguá),Private room,372,3,0,1,0
86287199,Vanessa,Copacabana,Private room,131,1,6,1,0
2882774,Stefano,Copacabana,Entire home/apt,199,1,0,1,0
87374568,Valeria,Barra da Tijuca,Entire home/apt,252,3,3,1,0
67086242,Leandro,Tijuca,Private room,34,2,1,1,0
12875303,Hugo,Ipanema,Private room,203,3,0,3,0
86580155,Carol,Flamengo,Entire home/apt,252,15,0,1,0
92344481,Jana,Méier,Private room,86,1,0,1,0
33132959,Laura,Tijuca,Private room,101,2,1,4,0
77787395,Fabrícia,Glória,Entire home/apt,139,1,1,1,0
15814908,Thiago,Botafogo,Private room,252,2,0,1,0
86873856,Henrique Saul,Ipanema,Private room,1082,2,1,1,0
110350938,Simone,Humaitá,Entire home/apt,270,3,0,1,0
3026612,Luana,Tanque,Private room,101,2,1,2,365
113212855,Telma Montenegro,Guaratiba,Private room,150,1,2,2,179
78096072,Altair,Guadalupe,Private room,120,4,0,5,89
145329465,Mariana,Freguesia (Jacarepaguá),Private room,45,1,7,1,360
103375635,Sergio,Irajá,Private room,60,1,1,5,365
28838016,Kely,Penha,Private room,75,1,9,2,365
55275895,Udo,Barra da Tijuca,Entire home/apt,222,2,0,1,109
90829537,Luis Antonio,Recreio dos Bandeirantes,Entire home/apt,180,3,3,1,89
46478025,Raphael,Barra da Tijuca,Entire home/apt,800,2,0,1,178
5546467,Miriam,Urca,Private room,210,1,7,2,365
178323602,Tarco,Barra da Tijuca,Entire home/apt,289,1,2,1,357
43731461,Andressa,Taquara,Entire home/apt,225,7,0,1,365
84946383,Alessandra,Jardim Sulacap,Entire home/apt,1127,9,0,1,365
79773059,Walkiria,Jardim Guanabara,Entire home/apt,252,1,0,1,364
37723730,Joice,Penha,Private room,71,1,9,1,306
179504299,Marion,Guadalupe,Entire home/apt,79,1,0,2,82
50515472,Lucia Helena,Taquara,Entire home/apt,90,2,14,1,332
51949775,Andrea,Marechal Hermes,Entire home/apt,199,2,1,1,284
85989853,Rosalvo,Guadalupe,Entire home/apt,101,2,2,3,36
84349736,Eudes,Pavuna,Private room,94,1,0,1,365
132940942,Fabio,Sepetiba,Private room,500,2,0,1,344
111555164,Carlos Eduardo,Portuguesa,Private room,79,1,0,4,344
195716274,Marcola,Sepetiba,Private room,101,1,0,1,180
175337804,Eunice,Santa Cruz,Private room,86,1,0,1,344
207483886,José,Bangu,Private room,90,2,0,1,358
120563875,Angela,Pitangueiras,Entire home/apt,184,3,1,1,362
1647571,Marcio,Vila Militar,Entire home/apt,64,2,8,1,214
62704166,Viviane,Bancários,Entire home/apt,49,1,0,2,365
83766522,Danuza,Barra da Tijuca,Private room,120,1,0,2,89
1714680,Katiuscia,Barra da Tijuca,Private room,1127,1,0,1,365
15019066,Maristela,Barra da Tijuca,Private room,120,1,1,4,365
159056568,Fernando,Campo Grande,Entire home/apt,379,1,0,1,365
15019066,Maristela,Barra da Tijuca,Private room,188,1,0,4,365
79727535,Julia,Barra da Tijuca,Private room,939,1,0,1,89
199049988,Lúcia Helena Bizarello Dos Santos,Paciência,Entire home/apt,90,1,0,1,180
4667816,Mariana,Jardim Sulacap,Private room,413,1,0,1,365
116392605,Plinio,Barra da Tijuca,Private room,391,1,1,2,363
29440276,Márcia,Guaratiba,Entire home/apt,2148,1,0,1,365
60468316,Sonia,Guaratiba,Entire home/apt,150,2,0,1,345
2694627,Ricardo,Taquara,Private room,120,1,0,4,365
72004230,Georges,Guaratiba,Entire home/apt,3756,7,0,1,90
72512928,Alexandre,Portuguesa,Private room,300,1,0,2,365
75953368,Shirley,Realengo,Private room,109,2,1,1,365
52294421,Tatiana,Portuguesa,Private room,109,2,0,1,363
164656535,Everton,Jardim Carioca,Private room,56,2,1,1,365
48462588,José Américo De Moura,Guaratiba,Entire home/apt,150,1,0,3,365
136472074,Gleicia,Jardim Guanabara,Private room,79,1,15,2,347
3066534,Leonora,Copacabana,Entire home/apt,259,6,13,2,157
153812265,Fabiana E André,Copacabana,Entire home/apt,1675,1,0,2,365
157801922,Christiane,Paciência,Private room,999,2,0,1,180
85743648,Alan,Gericinó,Private room,131,1,0,1,89
106441406,Fernanda,Padre Miguel,Private room,71,1,0,2,88
116582026,Flávio E Renata,Pedra de Guaratiba,Entire home/apt,398,1,1,1,349
61227884,Anne,Vila Valqueire,Private room,139,1,3,1,365
50607478,Suzane,Guaratiba,Entire home/apt,1998,1,0,1,365
100775259,Orlanda,Paquetá,Entire home/apt,252,2,0,1,85
83159320,Eloisa,Campo Grande,Entire home/apt,289,1,0,1,365
40713665,Paulo,Coelho Neto,Private room,38,1,1,2,365
11832532,Carlos,Bento Ribeiro,Private room,300,1,0,1,365
10869102,Ines,Guaratiba,Entire home/apt,1100,7,0,1,358
8140796,Alexandre,Guaratiba,Entire home/apt,1499,1,8,1,363
131766156,Ricardo,Tauá,Entire home/apt,180,1,0,1,363
35957506,Rogerio,Guaratiba,Entire home/apt,270,1,0,1,365
13384955,Sergio,Guaratiba,Entire home/apt,1878,2,0,2,179
96786313,Jaqueline,Jardim Sulacap,Entire home/apt,120,2,12,1,340
202026105,Heloisa,Portuguesa,Entire home/apt,3001,5,0,2,365
83322163,Fran,Galeão,Entire home/apt,3756,1,0,1,365
164869528,Santos,Realengo,Entire home/apt,150,2,0,1,365
157848745,Katya,Barra da Tijuca,Entire home/apt,252,2,0,13,364
12280848,Dora,Barra da Tijuca,Entire home/apt,199,2,1,2,32
68316361,Gleiciane,Irajá,Private room,120,2,0,3,357
202714040,Luana,Penha,Private room,71,2,0,2,361
206064378,Cláudio,Inhaúma,Private room,60,1,0,1,82
89038031,Bruno,Barra da Tijuca,Entire home/apt,342,3,0,1,365
83545436,Magda,Leme,Private room,1202,1,0,1,364
102604936,Weverton,Barra da Tijuca,Entire home/apt,29998,1,0,1,83
10171474,Marcello,Recreio dos Bandeirantes,Entire home/apt,1296,3,0,1,362
35458691,Jessé,Cachambi,Entire home/apt,199,30,0,1,363
63965243,Aline,Recreio dos Bandeirantes,Entire home/apt,300,4,2,1,176
40637748,Yasmim,Recreio dos Bandeirantes,Entire home/apt,150,1,3,1,365
101091678,Wilma,Alto da Boa Vista,Private room,101,1,0,1,180
78096072,Altair,Guadalupe,Private room,120,4,0,5,89
5451193,Valquiria,Padre Miguel,Entire home/apt,252,1,3,1,365
153652243,Lia,Campo Grande,Private room,49,1,1,2,364
205931290,Tiago,Guaratiba,Private room,131,2,0,1,365
115393382,Choupana,Guaratiba,Private room,252,2,0,1,90
54635294,Josiane,Guaratiba,Private room,2734,1,0,1,365
186419739,Cleber Luciano,Campo Grande,Entire home/apt,150,2,12,1,59
5640529,Camila,Guaratiba,Private room,2501,1,0,2,343
15489992,Rodrigo,Guaratiba,Private room,38,10,0,6,213
504631,Cecilia,Campo Grande,Entire home/apt,75,1,9,3,365
196351132,Monica,Jardim Guanabara,Private room,101,2,0,1,87
23780244,Elci,Campo Grande,Entire home/apt,105,1,2,3,161
50149748,Diego E Juliane,Tauá,Entire home/apt,180,1,10,1,164
81890830,Luiz,Ricardo de Albuquerque,Entire home/apt,751,1,0,1,89
6005222,Ana Lúcia,Madureira,Entire home/apt,199,5,1,6,364
49778813,Correta,Campinho,Entire home/apt,601,1,0,1,365
84463504,Pedro,Campinho,Entire home/apt,139,1,1,1,364
10765898,João,Urca,Entire home/apt,240,2,4,2,254
70041976,Flavia,Leme,Shared room,41,3,2,2,364
106134540,Sergio,Guaratiba,Entire home/apt,300,1,0,1,90
74511710,Geoci Leonar,Vargem Grande,Entire home/apt,150,1,0,1,365
75236215,Vinícius,Vargem Grande,Entire home/apt,300,2,0,1,362
79150487,Marcelo,Engenho de Dentro,Private room,263,1,0,1,89
78518455,Benjamin,Recreio dos Bandeirantes,Entire home/apt,721,3,13,1,358
69841592,Rose,Vargem Grande,Entire home/apt,1499,20,0,1,358
49926378,Raphael,Vargem Grande,Entire home/apt,4000,30,0,1,365
14315601,Aroldo,Alto da Boa Vista,Entire home/apt,4199,3,0,33,364
15081295,Saulo,Vargem Pequena,Private room,120,1,1,1,364
11706874,Guilherme,Anil,Entire home/apt,2700,10,0,2,365
11400157,Thaiza,Grajaú,Entire home/apt,94,1,0,1,364
58444508,Alexandrina,Freguesia (Jacarepaguá),Entire home/apt,650,1,0,1,365
147989373,Vitor Alberto,Recreio dos Bandeirantes,Private room,101,1,0,1,365
72178386,Eliane,Recreio dos Bandeirantes,Private room,150,15,1,2,363
